Index,Content,Emotion
2665,Am si eu o intrebare 🙈 😂 De unde stiu oamenii cu chelie pana unde sa se spele pe față ? Poate sa ma ajute cineva ? Ca mi a ramas buletinu ' mic si nu ma prind 😂 😂   amuzament QuizTime,Bucurie
2666,la Andrei Șaguna : doi au ars în   casă,Tristete
2667,"Mâncarea bună nu numai că te face mulțumit și fericit , ci aduce și mult noroc . Conform tradițiilor din întreaga lume , anumite alimente sunt cunoscute pentru că au puterea de a transforma destine .",Bucurie
2668,"   Am bănuit după poza Black .. Îmi pare rău pentru tine . Viața are cursul ei și merge înainte , chiar dacă de multe ori e dureros și nu ne convine .",Tristete
2669,Sa il fut in gura pe Jimin ca ma rănește asa,Furie
2670,"3.000 de școli din România vor fi echipate cu internet GRATUIT , de la mediul privat . Care sunt firmele binevoitoare  ",Bucurie
2671,"Bună dimineața ! Dacă ați găsit un zâmbet într- o cafea , să știți că e de la mine ! ☕ ️ Zi plăcută vă doresc ! ☕ ️ 🙏 🍁 🍂 👍",Bucurie
2672,😀 scuzați graba ! E bun și vinul !,Bucurie
2673,iar o să fiu singură acasă iar o să mor de anxietate 😭 😭,Frica
2674,Daca testul de covid s ar face si cu o muie la pachet in banii aia am afla exact cum sta tara asta vs pandemie,Furie
2675,Ba in tractoru e numa ' veselie   Cum sa plangi ?,Bucurie
2676,Asociație : Acțiunile de intimidare în domeniul metalelor atinge   apogeul,Frica
2677,Muie Tudorache !   Clotilde se afla detașat in fața lui incat voturile care au mai ramas de numarat nu ar mai putea schima situatia .,Furie
2678,Condolianțe familiilor îndurerate de pierderea celor dragi ! ! !,Tristete
2679,buna siua am venit sa ma plang iar ca nu gasesc si eu blugi ca lumea pe toate aplicatiile astea smf,Tristete
2680,Semnal de alarmă de la UNICEF . sunt expuși la abuz din cauza furiei,Frica
2681,"Lady Gaga , autoizolare , alături de noul iubit , de teama coronavirusului ! „ Încercați să nu dați virusul mai departe ” ...",Frica
2682,"muie China pisha-m -as pe "" vasta voastra cultura "" sunteti o natie de retardati condusa de niste comunisti infecti .",Furie
2683,Buna dimineata ! Hai ca esti pe optimism din ala dinainte de depresie ..... 😱 😱 😱 😱,Tristete
2684,Sunt prea timid sa te trezesc asa ca decat as sta acolo awkwardly asteptand sa te trezesti,Frica
2685,Nu sunt om de mare . Mai degrabă de munte . Dar sunt meteo sensibil . Mă deprrimă sau cel puțin mă fac melancolic zilele mohorâte . Din păcate satul românesc nu mai e ce era . Sau cel puțin nu am găsit eu locul .,Tristete
2686,S- ar fi speriat când a rămas singur cu pruncul şi le- a relatat poliţiştilor că el nu este în măsură să îl îngrijească .,Frica
2687,Reteta zilei : Floricele de porumb aromate cu unt si branza,Neutru
2688,"   OMG ! Pai e iad , trebuie sa suferi . No sex for you !",Furie
2689,"Viitoarele rețele fără fir 5G care vor oferi servicii de telefonie mobilă mai rapide pot duce la prognoze meteorologice inexacte , potrivit unui studiu Rutgers despre o problemă controversată care a creat anxietate în rândul meteorologilor .",Frica
2690,"   Comportamentul celor care nu tin cont de nicio regula provoaca indignare . In fine , eu o las balta , sa aveti voi dreptate . Nu mai am energia sa ma contrazic pe tema asta .    Seara faina !",Furie
2691,"Ați auzit de capitalismul de supraveghere ? bine , dacă n- ati auzit , veți auzi curand . Dar mai ales îl veti simți . Toți . Chiar si cei care acum îl tot negați , cu înverșunare . Vom trăi si vom vedea !",Furie
2692,Manifestul unui renumit medic francez : E dificil să rămâi tăcut când vezi că delirul alarmist care invadează mass-media și rețelele sociale a întrecut orice măsură . Nimic nu justifică aceste discursuri . În afară de frică,Frica
2693,"    Păi , aia e. Că nu prea le mai am . Pandemia lui pește . Nu mai am nici concentrare , nici inspirație . E un consum interior inutil care duce la un fel de sterilitate intelectuală . În schimb , arțag , agresivita",Furie
2694,"din parcările marilor centre comerciale , cu priviri rătăcite și abulice , în pragul unui atac de panică .   DeNeprețuit",Frica
2695,Dacă sap prin mail -uri poate găsesc ceva cu un laptop MSI trimis la test mort pe bancul de probă . Mie personal mi- a murit placă video MSI scoasă din cutie . Loturi și loturi .,Neutru
2696,"Bai   , terminați cu știrile alarmiste cu magazine fără mâncare , wtf !",Frica
2697,ba cacatilor pai ce sa va zic ba futuvan gura sa va fut ca prinde jonatan ala 3 boti si eu stau cu pulan apa si nu prind dreacu nici la deicheman o pereche de crocsi in mortii vostri,Furie
2698,"Trucurile de intimidare economică și de manipulare politică pe care Statele Unite le- au jucat asupra companiilor non-americane echivalează cu jafuri coercitive , a declarat vineri un al Ministerului chinez de Externe",Frica
2699,"Guvernul a dat undă verde legii care dă voie să închidă localuriPremierul a declarat , astăzi , după ședința de Guvern , că Executivul a",Neutru
2700,"Prețuiește până și cele mai scurte momente de amuzament și "" prosteală "" ele fiind cele care după un timp vor conta mult pentru tine ❤ ️ ❤ ️ ❤ ️ !",Bucurie
2701,esti profund ingrijorat vizavi de potentialul statului de a- ti controla viata privata in situatii de urgenta ?,Frica
2702,"  In final , tot amărâții vor plati , cum s- a întâmplat mereu . Clas de mijloc s- o mai descurca , cumva , dar de cei săraci va fi vai si amar , iar ei ar trebui sa fie primii care să protesteze impotr ac măsuri de "" protecție"" . Deja s- a recunoscut",Tristete
2703,"Bună dimineața suflete dragi .... Oferă întotdeauna   celor de lângă tine   tot ceea ce îți dorești să primești de la ei ... Oferă bunătate , sinceritate , dăruire , dragoste și iubire   ! Fii acea persoană pe care semenii …",Bucurie
2704,"  sunteti un exemplu .   intimidant , dar de urmat",Frica
2705,imi e frica nu cred ca stiu suficiente cuvinte,Frica
2706,"   Eu sper sa nu - Firea e de departe cel mai bun pe care l- am avut in istoria recenta , plus ca pe ea o doare la basca daca nu prinde un nou mandat , insa vor avea de patimit din cauza cretinismului TFL . �",Furie
2707,cu andive la cuptor,Neutru
2708,"O zi de Duminica frumoasă , binecuvântată , în care vă doresc să întâlniți la fiecare pas un gând bun , o vorbă dulce , un zâmbet drag și un strop de fericire ! 🙏 ❤ 🤗 ⚘",Bucurie
2709,"„ Sunt unui adolescent cu autism , a cărui anxietate s- a accentuat de când stăm în casă . Ce pot face în acest caz ? ” Răspunsul Poliției   via",Frica
2710,"Tragedie . Două au ars de vii într- un incendiu în Pleșa , comuna Mănăstirea Humorului .    In sinistru au fost distruse o șură și o bucătărie de vară .   Incendiul a izbucnit în jurul ore 15.00 la șură și bucătărie .  ",Tristete
2711,"-Gândește -te ca persoanele respective fac asta din răutate/frustrare ! -Încearcă sa vorbesti despre asta cu cineva care te înțelege , pentru a- ți da sfaturi ! -Spune -le acelor persoane toxice ca nu iti pasa , nu le da importanță ! -Poti întreba persoa",Furie
2712,.. În viață este bine să ai prieteni putini dar siguri .. Nu contează numărul lor .. important este se te poți baza pe oricând și în orice împrejurare . Te pup și te îmbrățișez cu drag ❤,Bucurie
2713,Se vede că ești un frustrat ! Ce trebuie să scoți în evidență faptul că am un cont de OnlyFans ? Crezi că totul depinde de asta ? Esti prost stai jos nota 2 ! Mars !,Furie
2714,"  i- a spus ca a invatat si ii mai zisese si "" bravo "" . Am plans toata ora de nervi si mai era si ma panicam 🤡 ✌ 🏻",Furie
2715,"  .... ci mai degrabă nr. bolnavilor din ATI și nr. și procentul cazurilor grave , cât și . Acum are un mesaj total schimbat , alarmist , la polul opus . Mi se pare ușor bizar",Frica
2716,da bro iubesc albumul nu -ti face griji va sustin pana in panzele albe cred,Bucurie
2717,"OMS : Un milion de decese provocate de COVID-19 reprezinta '' un prag foarte trist '' , insa virusul poate fi stopat",Tristete
2718,"  Nu . Nu e genial . E cea mai bună soluție din clasa politică jalnică actuală . Iar poporul ... e cum vedem : ignorant , etern revoltat și , dar cu grave lacune în a respecta norme minime de igienă și distanțare . Unele zone ma",Furie
2719,A început semnalizarea celor mai riscante zone din traficul bucureștean   via   Bucuresti FM - Radio Muzica Live Online -,Neutru
2720,da e aiurea rău sa suferi din iubire . Dar ai ajuns vreodată sa fi in depresie din cauza unui serial sau al unui film ? 🥺 😔,Tristete
2721,"Nu peste mult timp m- a voi aseza la somn , per asamblu am avut o zi buna , chiar daca apare ceva neplacut in principiu conteaza pentru mine dar incerc sa -l l- as in urma si sa fiu eu , cu o gandire pozitiva si cu multumirea ca sunt sanatoasa , , am vorbit cu si mi- a facut bine",Bucurie
2722,Lecția 28 – Substantivul –,Neutru
2723,"European property awards winner 2020 | PIATRAONLINE : Echipa PIATRAONLINE este încântată să vă anunțe că am câștigat trei categorii la International Property Awards , cu cele trei proiecte cu care am participat : ...  ",Bucurie
2724,Nu doresc sa fiu acea persoana dar sunt sigura ca iar va fi un scandal intre si canapele pentru ca ambele grupuri lanseaza chestii in aceeasi perioada . 😔,Furie
2725,"german , furioasă pe   Trump",Furie
2726,"Am toată admirația din lume pentru oamenii care într-adevăr își iubesc meseria și o practică cu drag și pasiune . Pentru aceia care nu o consideră o ' corvoadă ' ce îți pune pâinea cea de toate zilele pe masă , ci mai degrabă o vocație . Bravo vouă , sunteți din ce în ce mai puțini !",Bucurie
2727,Culoarea 🎨 este una dintre cele mai importante caracteristici a tot ceea ce ne înconjoară . Inspiră -te din stilul unic marocan și adu bucurie și dinamism în casa ta .   mozaic amenajari placiceramice   encaustictiles,Bucurie
2728,Reteta zilei : Cornuri cu carne,Neutru
2729,ALARMANT ! Numărul infectate cu noul coronavirus de la o zi la alta în Moldova -,Frica
2730,"“ Ăștia te iubesc in vorbe , da ’ te înțeapă -n fapte ”",Bucurie
2731,Decoratiuni lucrate manual pentru energie pozitiva in fiecare casa   on,Bucurie
2732,Off the record : Alecsandri mi- a devenit extrem de   simpatic din 2 motive : 1 . Seria Chiritei este o “ razbunare ” la refuzul unei mari familii boieresti de a- i da fata de nevasta . 2.I -a invatat pe junimisti sa bea stiintific .,Bucurie
2733,"Însă nu au reușit să distrugă spiritul evreiesc .   Astăzi , 80 de ani mai târziu , privim cu mâhnire spre trecut , dar și cu speranță și vigilență spre viitor . Este de datoria noastră să prevenim răspândirea antisemitismului , a rasismului , a xenofobiei .",Tristete
2734,"  legit tremur de emotie . oricum , pierzi/castigi luptator te numesti",Frica
2735,"Un vas de croazieră , blocat după ce a fost respins de 5 țări de teama coronavirusului",Frica
2736,"   Eu am iesit , m- am spalat cu inversunare , chiar daca n- ajunsese flegma cocalarului la mine , se balaceau linistiti , in continuare ! Eu NU puteam fi violent , avusesem accesul restrictionat vreo doi ani pt . Un cap dat unui sulica",Furie
2737,Lansarea NASA SpaceX a reusit : Capsula Crew Dragon a fost lansata spre Statia Spatiala Internationala   ( Video ),Neutru
2738,Te pup sărbători fericite si un an nou fericit,Bucurie
2739,O zi plină   de bunatate Alberto 🙂,Bucurie
2740,"    Buna ziua ,   Ursu Andrei ma numesc si ieri am stat si m- am uitat la live -ul tau 3 ore pentru ca nu am cu cine sa ma joc Amang as . As dori o invitatie pe acel server cu voi pentru a nu mai fi trist si a participa la o comuni",Tristete
2741,Bun asa . La cât mai mulți ! 👍,Bucurie
2742,Da ce cacat am zis asa de v ati ofensat toate,Furie
2743,", femeia care suferă de o boală rară , are nevoie urgent de un transplant de ficat  ",Tristete
2744,"  😃 😃 😃 Nu ! Că de obicei îs că un proton . Dar tot îmi doresc oameni competenți și mai ales la putere , zău !",Bucurie
2745,"  M- am speriat ! Am crezut că zici de mine . Că mai devreme mă făcea unul simpatică ... Și , doamne iartă -mă , că n- am făcut nimic la nici unul . 😂",Frica
2746,De ce oare eu am stat azi ca deprimata in casa când sa ies bă frate ! Dar nu am avut cu cine ........ 😕 🙃 🧐,Tristete
2747,„ S -a trecut deja de linia roșie ” . a declarat că în Belarus a început un război terorist,Frica
2748,Situație f neplăcută pt ea,Tristete
2749,Toti sunteti la fel ! Vai si amar de acest popor pe ce maini a ajuns !,Tristete
2750,Tricouri bărbați,Neutru
2751,"  IDK HIS ADDRESS am glumit ca urăsc si ca sper ca toți sa devina gay si a fost extrem de ofensat ? ? si a justificat ca si colo a glumit când a zis ceea ce a zis , COAIE NU II ÎNȚELEG ABSOLUT DELOC",Furie
2752,"de la Kiev sunt turbaţi de furie . Mesaj ameninţător pentru Lucescu , însoţit de o poză cu un tramvai",Furie
2753,"Sunt ofensat , oprimat , marginalizat   …",Furie
2754,"lui : ” Sunt mâhnit ! La meciul cu CFR , n- a fost de acord cu un moment de reculegere pentru Costel ”",Tristete
2755,"Muzica tristă suscită sentimente parțial pozitive , și în primul rând nostalgia , urmată de o ușurare , pace interioară , tandrețe , melancolie , bună dispoziție . Aceste emoții se combină cu tristețea și permit atenuarea ei , evacuarea acesteia și crearea unui spațiu de moment .   ❤ ️",Tristete
2756,"✼ Cinofobia -frica de caini ; -aceasta fobie este deseori asociata cu anumite experiente personale , precum posibilitatea de a fi fost muscat de un caine in copilarie . ✼ Astrafobia -frica de tunete si fulgere ; -cunoscuta si ca Brontofobia , Tonitrofobia sau Ceraunofobia .",Frica
2757,O experienta neplacuta la Hotel Piatra Mare in Poiana Brasov articol 2review,Tristete
2758,": „ Ce chin , ce dor , ce   jale ”",Tristete
2759,"CFR Cluj a debutat în grupele Europa League cu o victorie în deplasare , 2-0 cu ŢSKA Sofia  ",Neutru
2760,omg multumesc mult sunt putin panicat ca nu am facut mai nimic asta 😔,Frica
2761,FOTO Fostul Liceu Pedagogic în ruină – Imaginile care au îndurerat mii de dascăli sibieni,Tristete
2762,"Am fost torturat și mâhnit și am fost abuzat și agresat de chinezi , ceea ce m- a făcut să fiu rănit frecvent .   Te rog să mă ghidezi la Templul Roman !",Tristete
2763,Sucul   este lichidul conținut în substanțele vegetale și care poate fi extras prin presare sau stoarcere . Termenul se poate de asemenea referi la băuturile răcoritoare special preparate din sucul unor fructe sau din substanțe sintetice .,Neutru
2764,"   semnez 100% dar am un resentiment : suntem condamnati de conducatori sa fi "" slugile "" Occidentului ! Va fi precum 300 de . Daca vrei iti povestesc cum se fac banii din paduri",Furie
2765,"   Fi-miu al mic isi roade unghiile de emotie , cand are vreun examen greu sau stie ca are o prezentare . E constient , i- am luat jucarii din alea de anxietate . Cu fiecare prezentare , examen trecut , e mai puternic . Cel mare a fost exact la fel",Frica
